133,(45-34)*15+15,133,(60-34)*15+15,133,(42-34)*15+15,0,17*15+15,0,18*15+15,0,10*15+15,266,(83-67)*15+15,0,24*15+15,0,25*15+15,266,(82-67)*15+15,0,9*15+15,266,(79-67)*15+15,133,(41-34)*15+15,266,(72-67)*15+15,133,(46-34)*15+15,266,(92-67)*15+15,133,(65-34)*15+15,266,(93-67)*15+15,133,(44-34)*15+15,133,(40-34)*15+15,0,30*15+15,0,12*15+15,266,(96-67)*15+15,133,(56-34)*15+15,266,(70-67)*15+15,0,29*15+15,133,(61-34)*15+15,266,(81-67)*15+15,266,(98-67)*15+15,0,6*15+15,266,(97-67)*15+15,133,(55-34)*15+15,0,2*15+15,266,(86-67)*15+15,0,11*15+15,0,33*15+15,0,27*15+15,133,(47-34)*15+15,266,(75-67)*15+15,266,(76-67)*15+15,0,16*15+15,133,(34-34)*15+15,133,(59-34)*15+15,0,21*15+15,266,(85-67)*15+15,266,(67-67)*15+15,133,(50-34)*15+15,0,19*15+15,0,4*15+15,266,(87-67)*15+15,0,23*15+15,133,(58-34)*15+15,133,(51-34)*15+15,133,(54-34)*15+15,0,3*15+15,0,28*15+15,266,(88-67)*15+15,133,(62-34)*15+15,133,(39-34)*15+15,133,(35-34)*15+15,133,(63-34)*15+15,0,22*15+15,133,(36-34)*15+15,133,(66-34)*15+15,266,(99-67)*15+15,133,(53-34)*15+15,0,8*15+15,133,(48-34)*15+15,0,7*15+15,266,(68-67)*15+15,266,(77-67)*15+15,133,(64-34)*15+15,266,(78-67)*15+15,133,(52-34)*15+15,266,(94-67)*15+15,0,31*15+15,266,(90-67)*15+15,0,15*15+15,266,(74-67)*15+15,266,(80-67)*15+15,266,(84-67)*15+15,0,32*15+15,266,(95-67)*15+15,133,(38-34)*15+15,266,(89-67)*15+15,133,(37-34)*15+15,266,(73-67)*15+15,0,14*15+15,133,(43-34)*15+15,0,26*15+15,266,(91-67)*15+15,0,1*15+15,0,5*15+15,266,(71-67)*15+15,0,0*15+15,133,(57-34)*15+15,266,(69-67)*15+15,0,13*15+15,133,(49-34)*15+15,0,20*15+15,1469795497
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796897
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796912
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796927
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796942
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796957
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796972
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,136,112,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,234,90,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,266,75,632,93,133,360,463,162,410,118,883,434,0,315,1469796987
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,455,261,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,455,452,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,273,180,133,285,266,420,0,480,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,248,60,632,93,133,360,463,162,410,118,883,434,0,315,1469797002
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,455,261,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,455,452,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,862,425,764,382,266,420,863,391,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,248,60,632,93,133,360,463,162,410,118,883,434,0,315,1469797017
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,455,261,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,0,450,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,455,452,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,274,342,764,382,266,420,863,391,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,0,90,248,60,632,93,133,360,463,162,410,118,883,434,0,315,1469797032
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,455,261,762,167,526,497,266,390,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,518,394,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,455,452,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,268,202,133,465,274,342,764,382,266,420,863,391,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,470,56,248,60,632,93,133,360,463,162,410,118,883,434,0,315,1469797047
435,283,649,188,467,509,498,321,247,286,506,287,482,499,531,511,446,527,423,317,667,147,464,285,455,261,762,167,526,497,569,325,865,491,686,169,133,165,705,182,636,400,635,383,266,450,574,54,525,530,465,378,663,433,484,514,850,70,587,517,837,54,417,304,633,532,871,41,599,550,760,71,760,56,133,210,784,21,266,150,828,242,767,254,734,241,919,260,737,265,495,148,829,266,878,242,761,218,917,424,0,360,727,444,455,452,874,300,517,485,541,473,764,87,918,302,680,251,650,286,798,434,797,423,133,45,790,394,876,411,857,341,803,446,133,225,793,410,257,33,757,364,133,465,427,391,764,382,266,420,863,391,452,148,443,133,819,254,486,134,447,178,513,170,853,207,405,164,459,120,524,133,266,105,0,225,133,150,668,498,553,227,764,241,470,56,248,60,632,93,133,360,463,162,410,118,883,434,0,315,1469797062
